time_s,sensor_id,x_m,y_m,exx,eyy,exy,exx_plus_eyy,eps_axis,eps_impact_dir
9.046391752577320430e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-6.662853865297854498e-07,-3.363326287946091557e-06,-2.345088980646899863e-06,-4.029611674475876795e-06,-6.662853865297854498e-07,-3.967076626898503977e-06
9.046391752577320430e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-6.535495835743983592e-10,6.651493850323914353e-10,-3.162620664384123863e-09,1.159980145799307609e-11,-6.535495835743983592e-10,-3.222589963740230276e-09
9.046391752577320430e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-1.206075211171587186e-09,-8.604662387536727312e-09,-2.301132739951403985e-08,-9.810737598708314498e-09,-1.206075211171587186e-09,-2.406076823487945200e-08
9.548969072164949343e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,2.123772398804680937e-09,4.628169989503453209e-10,-3.322745817220898051e-09,2.586589397755026103e-09,2.123772398804680937e-09,3.947949829680002355e-10
9.548969072164949343e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-4.950256680039273786e-06,-7.685147828884914564e-06,-1.043170435329796376e-05,-1.263540450892418835e-05,-4.950256680039273786e-06,-1.611503503497092730e-05
9.548969072164949343e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-1.222084031467996342e-09,-7.232243645789696863e-11,3.610671300148842366e-09,-1.294406467925893285e-09,-1.222084031467996342e-09,2.719485245561914439e-09
9.548969072164949343e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-3.181713971923268989e-08,-6.400102671301962306e-08,-9.534690120248272140e-08,-9.581816643225230633e-08,-3.181713971923268989e-08,-1.278084073711484195e-07
1.005154639175257690e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-3.047914566759879735e-10,5.450774653998880822e-10,-1.747346434533885700e-09,2.402860087239001087e-10,-3.047914566759879735e-10,-1.104211518156733061e-09
1.005154639175257690e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-9.115599382631911249e-06,-1.201483555889439158e-05,-1.841595995763533047e-05,-2.113043494152630283e-05,-9.115599382631911249e-06,-2.809305233225805441e-05
1.005154639175257690e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,2.234899412399261037e-12,1.074047854826892733e-11,5.319144564968379227e-09,1.297537796066818796e-11,2.234899412399261037e-12,5.168714978467310721e-09
